;meanBlue;meanRed;sdBlue;skewnessBlue;dfRG;dfRB;dfGB;entropyBlue;energyBlue;contrastBlue;homogeneityBlue;coverage;cloudType
351;151,8946533;121,6294556;51,53903244;-1,173441729;-34,5057373;-30,26519775;4,240539551;-6,037255169;0,00380672;4,6688;0,667227454;0,42565918;0
352;143,4309082;117,3938599;40,67206209;-2,131435603;-32,68041992;-26,03704834;6,643371582;-5,49122805;0,0084845;3,5314;0,691237866;0,474365234;0
353;143,5172729;118,3295898;40,77722742;-2,151070537;-30,87097168;-25,18768311;5,683288574;-5,395777859;0,00932251;3,2364;0,697825576;0,54309082;0
354;146,0357056;121,9241943;41,43081762;-2,245216407;-30,85827637;-24,11151123;6,746765137;-5,488560091;0,00870037;3,5084;0,691018488;0,649291992;0
355;148,572876;125,0713501;42,58634839;-2,215234366;-32,06408691;-23,50152588;8,562561035;-5,531422131;0,00757641;3,0918;0,701212826;0,665222168;0
356;145,7473145;124,9411621;42,93430204;-2,248422766;-32,56542969;-20,80615234;11,75927734;-5,488184096;0,00880608;3,0858;0,706070002;0,828613281;0
357;139,1657104;107,9674683;53,21082391;-0,669604562;-38,33795166;-31,19824219;7,139709473;-5,871278775;0,00456225;2,9036;0,696008679;0,459228516;0
358;149,5339966;106,99823;46,34579662;-1,382118017;-41,28662109;-42,5357666;-1,249145508;-5,611794679;0,00620523;2,0046;0,737525015;0,11730957;0
359;162,6639404;130,7467041;51,68877978;-1,347959225;-34,93121338;-31,91723633;3,013977051;-5,336742544;0,00992222;1,4692;0,771647753;0,315063477;0
360;162,1253662;129,9987793;53,82951564;-1,215028777;-36,15313721;-32,12658691;4,026550293;-5,556670683;0,00760256;1,8584;0,748675391;0,337463379;0
361;151,4071045;126,6851807;51,71953204;-1,534651006;-38,20001221;-24,72192383;13,47808838;-5,300999903;0,00901151;1,0768;0,784841191;0,571899414;0
362;148,9752808;127,5897217;49,12576803;-1,833172753;-37,29779053;-21,38555908;15,91223145;-5,114012809;0,01116719;0,942;0,796365452;0,709472656;0
363;153,7311401;131,5428467;48,57946601;-1,841197836;-35,64086914;-22,18829346;13,45257568;-5,181647666;0,011327;1,0674;0,792139768;0,704589844;0
364;144,5638428;72,06774902;50,5183406;-1,420314535;-55,09301758;-72,49609375;-17,40307617;-5,68095589;0,00394189;5,3098;0,688906582;0,150634766;0
365;132,0562134;83,07177734;51,44305698;-0,790078906;-46,66595459;-48,98443604;-2,318481445;-5,620078885;0,00376692;7,9092;0,66858615;0,229858398;0
366;156,3954468;88,01318359;58,58356521;-0,772843588;-54,79699707;-68,38226318;-13,58526611;-5,66502228;0,00572744;2,656;0,721893314;0,124511719;0
367;152,621521;80,18145752;55,76665465;-0,618351615;-55,2789917;-72,44006348;-17,16107178;-5,559820633;0,00659718;1,6216;0,745213841;0,083618164;0
368;148,2727661;67,60192871;50,21985509;-0,862136402;-55,91845703;-80,6708374;-24,75238037;-5,654026295;0,00587679;1,5866;0,751908432;0,063781738;0
369;146,8549805;76,44439697;52,55851698;-0,633344444;-52,29052734;-70,4105835;-18,12005615;-5,488380201;0,00499942;8,0596;0,695573223;0,113952637;0
370;161,149292;85,97058105;56,67258138;-0,842076621;-54,93597412;-75,17871094;-20,24273682;-5,516561152;0,00548815;9,5282;0,693683908;0,144958496;0
371;151,309082;82,05151367;54,53861789;-0,70111226;-52,59552002;-69,25756836;-16,66204834;-5,53667419;0,0048021;7,0104;0,682891666;0,132019043;0
372;150,7017822;82,80059814;54,29886799;-0,778513826;-52,84521484;-67,90118408;-15,05596924;-5,467898331;0,00500328;9,9122;0,691769148;0,163146973;0
373;141,3651733;72,63952637;55,67139535;-0,490127106;-57,13757324;-68,72564697;-11,58807373;-5,526218892;0,00528421;3,1662;0,729293254;0,119995117;0
374;141,0435791;75,39996338;55,16905603;-0,617911969;-55,60662842;-65,64361572;-10,0369873;-5,394964481;0,00615213;3,5152;0,711528505;0,140930176;0
375;147,3139038;76,69567871;50,3530907;-0,889139785;-52,09301758;-70,6182251;-18,52520752;-5,434208609;0,00584679;3,63;0,715593478;0,105163574;0
376;152,0731201;91,22705078;50,11854987;-1,096701413;-46,0869751;-60,84606934;-14,75909424;-5,875040532;0,00338616;8,3094;0,655853429;0,156921387;0
377;149,1716919;83,48553467;50,40466809;-0,892110317;-49,0670166;-65,68615723;-16,61914063;-5,717113194;0,00415523;6,4446;0,688783113;0,105407715;0
378;149,3660889;85,80310059;51,85477087;-0,78850718;-47,68835449;-63,56298828;-15,87463379;-5,708344088;0,00402242;5,7798;0,682337649;0,141845703;0
379;151,8981323;92,55090332;56,76351889;-0,579827282;-47,41516113;-59,347229;-11,93206787;-5,481013422;0,00515021;5,558;0,699009807;0,230407715;0
380;145,1372681;87,05456543;54,06743289;-0,965066157;-51,54309082;-58,08270264;-6,539611816;-5,54423663;0,00399231;5,9802;0,672697488;0,217407227;0
381;148,9387817;100,2659302;55,59962577;-0,377061426;-41,57226563;-48,67285156;-7,100585938;-5,556980731;0,00459521;9,5198;0,660379834;0,286071777;0
382;140,6866455;92,78173828;55,30760702;-0,249704396;-42,63647461;-47,90490723;-5,268432617;-5,662820869;0,00370526;5,9438;0,668579489;0,258422852;0
383;154,8149414;102,1740723;56,14492408;-0,639840593;-41,97021484;-52,64086914;-10,6706543;-5,606704263;0,00480023;8,521;0,686597882;0,264038086;0
384;143,4487915;81,1696167;52,09535015;-0,54038594;-46,37677002;-62,2791748;-15,90240479;-5,508460032;0,00495184;8,16;0,699951792;0,131958008;0
385;141,7525635;65,81524658;45,38224816;-1,243108205;-52,99719238;-75,93731689;-22,94012451;-5,657370791;0,00548;1,978;0,738830621;0,064697266;0
386;154,0113525;74,34442139;52,24970119;-0,917487618;-55,24468994;-79,66693115;-24,42224121;-5,545991261;0,00565282;2,055;0,740722853;0,072814941;0
387;151,6740723;91,69848633;57,31695818;-0,528463296;-48,68041992;-59,97558594;-11,29516602;-5,547969388;0,00548862;4,7398;0,687636299;0,165649414;0
388;150,2331543;82,52716064;54,18021822;-0,629895427;-50,8237915;-67,70599365;-16,88220215;-5,802436687;0,00440355;3,0602;0,707669862;0,094482422;0
389;147,1937256;72,94128418;47,23750129;-1,083836047;-51,18707275;-74,25244141;-23,06536865;-5,602769258;0,00560279;1,9552;0,726767804;0,070922852;0
390;160,0335083;83,07861328;55,81008932;-1,420970696;-57,855896;-76,95489502;-19,09899902;-5,831556173;0,00452644;3,0662;0,707657076;0,112426758;0
391;137,168457;73,5378418;51,15250421;-0,569247793;-49,19799805;-63,63061523;-14,43261719;-5,371992982;0,00602501;3,3254;0,732971532;0,133666992;0
392;139,2022705;72,23937988;47,97540485;-1,002972865;-50,02935791;-66,96289063;-16,93353271;-5,530988388;0,00545292;2,4298;0,733402904;0,118408203;0
393;151,5350952;97,91033936;48,15912171;-1,344266015;-42,95892334;-53,62475586;-10,66583252;-5,676264044;0,00457329;8,095;0,659147195;0,237243652;0
394;136,0806274;78,29467773;46,81211559;-0,802373729;-44,06604004;-57,78594971;-13,71990967;-5,678494831;0,00428202;6,0112;0,682685482;0,132629395;0
395;150,2861328;79,05383301;47,17989455;-1,320772938;-49,28851318;-71,2322998;-21,94378662;-5,66124305;0,00493574;3,7288;0,702226977;0,076538086;0
396;149,5168457;78,92327881;47,46298191;-1,297758334;-49,16912842;-70,59356689;-21,42443848;-5,714346999;0,00444827;3,7066;0,702209725;0,076416016;0
397;139,6547241;91,71386719;49,05324314;-0,495290297;-39,42541504;-47,94085693;-8,515441895;-5,586528348;0,00449476;19,475;0,621531228;0,239135742;0
398;170,27771;109,1698608;63,86479215;-1,190448523;-51,74365234;-61,10784912;-9,364196777;-5,477827472;0,0058071;15,6966;0,664571199;0,33001709;0
399;140,0603638;61,03405762;49,67631448;-0,868227126;-58,19177246;-79,02630615;-20,83453369;-5,621577208;0,00570744;1,5402;0,750576924;0,077941895;0
400;136,0041504;59,37512207;50,613854;-0,789519035;-58,15155029;-76,62902832;-18,47747803;-5,535432466;0,00582325;1,4536;0,748534434;0,095947266;0
401;160,5006714;81,10290527;53,88999077;-1,447289678;-59,53631592;-79,39776611;-19,8614502;-5,452384773;0,00556846;4,391;0,71758281;0,132385254;0
402;167,7015991;83,23535156;54,10655042;-1,748612975;-62,16796875;-84,46624756;-22,29827881;-5,685872054;0,00464875;2,6884;0,713448421;0,095092773;0
403;181,8212891;95,68969727;56,30816729;-1,843091574;-61,42266846;-86,1315918;-24,70892334;-5,668703506;0,00511165;4,985;0,724867264;0,133056641;0
404;149,222229;76,03540039;56,51313578;-0,913035112;-57,89727783;-73,18682861;-15,28955078;-6,00605163;0,00498837;11,0362;0,70934217;0,118347168;0
405;144,2432861;72,08319092;48,70688909;-1,202010894;-56,13745117;-72,16009521;-16,02264404;-5,566525145;0,00518613;3,5048;0,704529906;0,101135254;0
406;176,9974365;117,928894;54,32564981;-1,72606668;-39,33691406;-59,06854248;-19,73162842;-5,96312639;0,00525565;6,2498;0,661200925;0,109130859;0
407;127,6266479;60,40905762;43,43892965;-1,050931473;-51,33483887;-67,21759033;-15,88275146;-5,52670854;0,00633889;1,5736;0,756026545;0,069641113;0
408;126,065918;61,50238037;47,78420172;-0,583164544;-52,84533691;-64,5635376;-11,71820068;-5,329661505;0,00653963;3,022;0,746645794;0,102233887;0
409;129,5133057;63,5324707;48,92178981;-0,846091055;-55,43713379;-65,98083496;-10,54370117;-5,452646707;0,00579606;2,1394;0,729370513;0,104187012;0
410;145,350769;75,0894165;53,36948065;-1,000866897;-55,66717529;-70,26135254;-14,59417725;-5,583128006;0,00470072;4,53;0,702590981;0,116210938;0
411;141,6279907;84,92102051;51,81040941;-1,011964852;-50,87121582;-56,70697021;-5,835754395;-5,46738586;0,00449566;6,4616;0,682497788;0,202087402;0
412;141,9539795;82,47070313;50,57292165;-0,75031169;-47,57147217;-59,48327637;-11,9118042;-5,507277722;0,00425551;15,617;0,663721086;0,168395996;0
413;119,9973755;76,6932373;44,29487801;-0,282002622;-40,68096924;-43,30413818;-2,623168945;-5,318605474;0,0062943;6,9378;0,684158036;0,253723145;0
414;129,7252197;87,92565918;45,54463138;-0,652425338;-40,60656738;-41,79956055;-1,192993164;-5,542423218;0,00512925;10,3676;0,645664069;0,294921875;0
415;140,0717773;78,20153809;48,53071826;-0,770577232;-48,53674316;-61,87023926;-13,33349609;-5,439974557;0,00548429;8,247;0,691478834;0,140014648;0
416;119,7730713;57,51721191;42,61022313;-1,20600465;-54,58721924;-62,25585938;-7,668640137;-5,300057104;0,00746186;0,9512;0,78989157;0,082824707;0
417;144,7958984;84,94458008;52,27673222;-1,04677375;-51,97912598;-59,85131836;-7,872192383;-5,617160423;0,00423272;4,6398;0,700857585;0,158447266;0
418;138,0944214;110,9393921;53,47464776;-0,522352466;-33,6673584;-27,1550293;6,512329102;-5,750229893;0,00362165;8,7834;0,632473634;0,648193359;0
419;145,6451416;102,2510986;60,33818016;-0,239768684;-41,89221191;-43,39404297;-1,501831055;-5,42863328;0,00629547;4,1894;0,714001935;0,298950195;0
420;146,7340698;112,4933472;51,32356267;-0,772602337;-37,31561279;-34,24072266;3,074890137;-5,744570405;0,00410858;7,3634;0,645613609;0,461486816;0
421;142,6560669;113,5084229;50,02183269;-0,635108293;-32,01068115;-29,14764404;2,863037109;-5,774433883;0,0030805;11,6594;0,611921341;0,553405762;0
422;156,8760376;120,1693726;58,28801203;-0,618956346;-33,81848145;-36,70666504;-2,888183594;-5,894551196;0,00412415;10,6068;0,643433701;0,515686035;0
423;183,0857544;136,2023926;56,66373624;-2,071916213;-43,43127441;-46,88336182;-3,452087402;-5,871425359;0,00421482;12,1382;0,641896792;0,465148926;0
424;164,0476685;121,6949463;56,7487604;-1,207330864;-39,10424805;-42,35272217;-3,248474121;-5,591387266;0,0052154;11,331;0,641855437;0,360351563;0
425;176,3654785;135,0057983;60,61433945;-1,675969241;-39,86114502;-41,35968018;-1,498535156;-5,654256286;0,00517086;16,173;0,680220563;0,558410645;0
426;152,3400879;112,8024902;48,36292632;-1,325607095;-34,8359375;-39,53759766;-4,701660156;-5,654605496;0,00490961;11,3112;0,631321679;0,441772461;0
427;136,8036499;109,4540405;48,23308868;-0,621002012;-28,72772217;-27,34960938;1,378112793;-5,760899747;0,00366246;6,4424;0,655771584;0,699035645;0
428;150,9700317;113,6627197;53,29945076;-0,678291579;-33,87677002;-37,30731201;-3,430541992;-5,794717816;0,00366098;15,4978;0,610539056;0,43170166;0
429;152,2850952;107,5693359;58,11649578;-0,514878104;-39,46051025;-44,71575928;-5,255249023;-5,673960913;0,00474695;18,0602;0,635705774;0,310119629;0
430;144,7630615;103,5922241;55,49605081;-0,799581818;-41,85681152;-41,1708374;0,685974121;-5,540760383;0,00421434;7,5734;0,657582114;0,448730469;0
431;146,7345581;107,696228;55,11267973;-0,709345672;-39,28289795;-39,03833008;0,244567871;-5,73106648;0,00422754;9,1674;0,642106491;0,371826172;0
432;151,4441528;126,9502563;45,05400701;-1,669635035;-26,74438477;-24,49389648;2,250488281;-5,763689601;0,00491088;11,595;0,633104191;0,731018066;0
433;144,7349854;109,0055542;48,23547396;-0,801167426;-34,24145508;-35,72943115;-1,487976074;-5,655109044;0,00454031;13,964;0,635120759;0,471191406;0
434;160,2179565;128,4788818;51,49584685;-1,536667718;-34,98413086;-31,73907471;3,245056152;-5,84617018;0,00343776;10,0658;0,633306293;0,659729004;0
435;140,0831299;99,85455322;49,01388625;-0,865581346;-37,56036377;-40,22857666;-2,668212891;-5,464548582;0,00495155;12,7418;0,625813294;0,430541992;0
436;149,1115112;129,2160645;54,8833804;-0,653213781;-29,48095703;-19,89544678;9,585510254;-5,943721805;0,00274157;8,9802;0,639262069;0,80645752;0
437;128,7340088;109,918457;52,51367953;-0,232760264;-31,41711426;-18,81555176;12,6015625;-5,646850329;0,00304083;19,4134;0,59607449;0,677490234;0
438;148,342041;119,7778931;54,89356408;-1,208945551;-36,04711914;-28,56414795;7,482971191;-5,8641627;0,00302402;13,9034;0,625103574;0,640930176;0
439;149,119751;104,9880371;58,19103041;-0,634907999;-42,89575195;-44,13171387;-1,235961914;-5,413378581;0,00638927;4,1834;0,698610007;0,41217041;0
440;155,7689819;126,5272217;54,18997161;-1,307145809;-35,4541626;-29,24176025;6,212402344;-5,580973034;0,00515206;9,9406;0,641897952;0,425842285;0
441;154,4859619;119,9001465;57,20740504;-0,544264566;-34,25177002;-34,58581543;-0,33404541;-5,715687482;0,00476477;8,1508;0,651813133;0,426818848;0
442;154,7565308;106,84198;59,65458407;-0,734938013;-42,90356445;-47,91455078;-5,010986328;-6,072886363;0,00297659;7,0436;0,648964181;0,22479248;0
443;153,6911011;121,649231;55,48645698;-0,855287582;-33,51733398;-32,04187012;1,475463867;-5,773782453;0,00338126;12,3034;0,617974906;0,514404297;0
444;145,2594604;115,1599121;51,23564509;-0,875914522;-33,32836914;-30,09954834;3,228820801;-5,751140307;0,00377838;14,2944;0,636934964;0,63861084;0
445;159,0827637;118,8297119;53,40167882;-1,550209795;-38,14331055;-40,25305176;-2,109741211;-5,814413958;0,00400058;11,016;0,62941007;0,329284668;0
446;149,5673218;119,6123657;54,28619302;-0,558294314;-32,02862549;-29,95495605;2,073669434;-5,775630671;0,0036552;7,9662;0,648703263;0,518798828;0
447;147,831665;109,4575806;56,0570145;-0,345798287;-33,05895996;-38,37408447;-5,315124512;-5,701588619;0,00375534;21,3462;0,612321977;0,452941895;0
448;138,9528809;109,3302612;47,9150985;-0,669868478;-31,77630615;-29,62261963;2,153686523;-5,602514059;0,00379535;14,5718;0,617353645;0,554748535;0
449;134,2064209;106,2457886;50,7913805;-0,304259892;-32,65240479;-27,96063232;4,691772461;-5,601393894;0,00402775;20,8778;0,620015348;0,468139648;0
450;146,8807373;119,4710083;54,69577553;-0,989498868;-34,15808105;-27,409729;6,748352051;-5,752113364;0,00266749;17,9726;0,591171092;0,620666504;0
451;152,2133179;121,9760132;53,4405355;-1,413536936;-34,69659424;-30,23730469;4,459289551;-5,456452996;0,00487432;10,423;0,644797046;0,563781738;0
452;166,4073486;142,1811523;53,55064563;-1,305830418;-26,21124268;-24,22619629;1,985046387;-5,91295498;0,00352676;13,9656;0,610003855;0,742126465;0
453;172,6091309;136,463562;53,72281994;-1,863673943;-33,02740479;-36,14556885;-3,118164063;-5,833217099;0,00424223;24,0554;0,605052729;0,512817383;0
454;147,968811;117,6398315;55,55714057;-0,786707922;-33,11053467;-30,32897949;2,781555176;-5,62421036;0,00311289;20,0246;0,600885496;0,585693359;0
455;144,5510254;123,6784668;53,62516746;-0,633811593;-27,49786377;-20,87255859;6,625305176;-6,02059322;0,00279363;7,7306;0,648776549;0,775878906;0
456;146,7285767;100,8172607;51,88271835;-0,768337021;-39,92028809;-45,91131592;-5,991027832;-5,638548986;0,00371899;22,8564;0,617263829;0,398010254;0
457;143,7975464;113,5864258;54,11074406;-0,665920157;-36,18450928;-30,21112061;5,973388672;-5,623000753;0,00339458;28,1298;0,594135222;0,499511719;0
458;153,4312744;97,61218262;48,10307123;-1,798848556;-47,24993896;-55,8190918;-8,569152832;-5,730803129;0,00437999;19,532;0,610538294;0,244506836;0
459;169,1707153;128,3450928;60,4466403;-1,320035669;-41,22009277;-40,82562256;0,394470215;-5,721904885;0,00372454;25,3806;0,617401689;0,465393066;0
460;137,5085449;103,6600342;55,7820765;-0,443987596;-39,78820801;-33,84851074;5,939697266;-5,568250542;0,00333198;17,1502;0,619933938;0,489624023;0
461;165,7772827;126,958252;55,3745089;-1,247924445;-35,31451416;-38,81903076;-3,504516602;-5,749933662;0,00427204;15,5578;0,630249233;0,626342773;0
462;142,4996948;113,8850708;49,15996128;-0,902308433;-29,36151123;-28,61462402;0,746887207;-5,867553089;0,00264299;17,5224;0,593504256;0,65057373;0
463;151,2443848;116,713501;53,50092469;-0,808504764;-33,9911499;-34,53088379;-0,539733887;-5,774782917;0,00316181;23,1282;0,602372581;0,592468262;0
464;157,4646606;123,6959229;56,28396192;-0,995482756;-34,32025146;-33,76873779;0,551513672;-6,131597331;0,00274101;6,6234;0,655797609;0,45916748;0
465;169,5504761;133,3485718;58,47086331;-1,0350932;-33,09155273;-36,2019043;-3,110351563;-5,6860265;0,0047665;17,7832;0,621489795;0,456298828;0
466;146,3851318;118,0649414;51,40590358;-1,073342823;-34,8213501;-28,32019043;6,501159668;-5,726878764;0,00417089;8,3592;0,645549342;0,626586914;0
467;155,321167;140,5891113;50,62119165;-2,039211997;-32,07128906;-14,73205566;17,3392334;-5,720162434;0,0054724;6,8672;0,647057624;0,996643066;0
468;139,4830933;121,3814697;54,29630527;-0,934356898;-33,58575439;-18,10162354;15,48413086;-6,566565857;0,00316323;6,733;0,675280928;0,878051758;0
469;157,7167358;136,9103394;46,74449583;-2,266857655;-30,84277344;-20,80639648;10,03637695;-5,771752311;0,00491724;7,6756;0,649855526;0,943786621;0
470;200,2814331;155,5324097;56,05312269;-2,852869851;-37,99035645;-44,74902344;-6,758666992;-5,963220019;0,00499853;9,5292;0,63865027;0,245422363;0
471;172,4870605;146,7432251;55,06793089;-2,03341823;-31,56060791;-25,74383545;5,816772461;-5,888228787;0,00430223;2,751;0,708251404;0,787658691;0
472;167,5805054;147,1409912;55,84726024;-1,862766366;-32,65435791;-20,43951416;12,21484375;-5,630192341;0,0056799;5,857;0,684508276;0,974853516;0
473;160,5718384;133,6470337;55,69011988;-1,449698282;-32,7644043;-26,92480469;5,839599609;-6,154126302;0,00290027;6,2352;0,647064483;0,658447266;0
474;170,5440674;104,4019165;57,01022232;-1,334167592;-50,71936035;-66,14215088;-15,42279053;-6,029627662;0,00426593;11,1724;0,623372508;0,080627441;0
475;154,7037964;137,8719482;67,08027439;-0,27867071;-26,79437256;-16,83184814;9,962524414;-5,925420762;0,00549462;3,169;0,71622092;0,830688477;0
476;169,8083496;149,6345215;46,96575697;-2,455648139;-26,99084473;-20,17382813;6,817016602;-5,623059519;0,0063302;1,8338;0,74328234;0,813171387;0
477;151,4233398;136,5457153;47,62381627;-1,530459329;-26,43060303;-14,87762451;11,55297852;-5,516734928;0,00607608;2,2562;0,734426107;0,994445801;0
478;196,9144897;170,6289063;59,18339812;-2,711589492;-32,77539063;-26,2855835;6,489807129;-5,46589482;0,00724659;2,6304;0,71602504;0,974487305;0
479;151,4296265;130,7581177;57,3090377;-0,858523041;-31,81500244;-20,67150879;11,14349365;-5,892456337;0,00418412;2,2;0,726182412;0,737243652;0
480;155,0526733;137,0483398;48,01275583;-1,682169775;-24,44818115;-18,0043335;6,443847656;-5,902854635;0,00420874;2,9766;0,708007436;0,975097656;0
481;176,7122803;153,6484985;48,92244393;-2,518954517;-26,7276001;-23,06378174;3,663818359;-5,82056889;0,00498096;3,7958;0,695340412;0,978942871;0
482;189,4088745;157,0708618;55,72735181;-2,682028923;-32,60174561;-32,3380127;0,26373291;-5,739041254;0,00589441;4,2108;0,677785339;0,621948242;0
483;148,5333862;122,7628784;48,83226225;-1,94189333;-32,95019531;-25,77050781;7,1796875;-5,670389308;0,00596857;4,5838;0,676894478;0,59954834;0
484;149,1724854;115,3587646;45,15014705;-2,566199346;-35,11053467;-33,8137207;1,296813965;-5,527424351;0,00721093;4,6726;0,675487591;0,237365723;0
485;162,1005859;139,0006714;47,93926642;-2,67825291;-31,77612305;-23,09991455;8,676208496;-5,338022135;0,00849439;2,1428;0,736954207;0,985290527;0
486;197,7661133;163,4833984;61,08578443;-2,586788779;-35,60327148;-34,28271484;1,320556641;-5,600724294;0,00653041;3,5998;0,694018307;0,613647461;0
487;155,6347046;134,5552368;49,30979833;-1,972012011;-29,49914551;-21,07946777;8,419677734;-5,840313713;0,00458366;5,2648;0,664395653;0,948730469;0
488;146,7206421;124,8921509;52,44858211;-1,247627824;-33,22583008;-21,82849121;11,39733887;-5,502414501;0,00679124;2,3268;0,735657576;0,614929199;0
489;141,298645;117,8322144;54,77114011;-0,789964058;-32,5145874;-23,46643066;9,048156738;-6,066400886;0,00276435;7,3144;0,654077043;0,593322754;0
490;185,7503052;147,59375;55,11115189;-2,346728313;-34,92120361;-38,15655518;-3,235351563;-5,496972289;0,00762432;2,8988;0,727358522;0,41784668;0
491;163,614563;145,0549927;51,97953889;-1,339812263;-27,87231445;-18,55957031;9,312744141;-5,692302578;0,00550742;3,9338;0,705599327;0,989990234;0
492;185,2195435;156,6182861;54,66997292;-2,682811872;-33,29351807;-28,60125732;4,692260742;-5,58920631;0,00639772;3,1884;0,704852358;0,779663086;0
493;170,3486938;150,3040161;58,50499873;-1,591079244;-26,35510254;-20,04467773;6,310424805;-6,101214567;0,00298451;5,7956;0,660055146;0,989074707;0
494;139,871582;121,1369629;53,3720988;-0,469129141;-29,265625;-18,73461914;10,53100586;-5,41337956;0,00818175;1,588;0,762674202;0,665161133;0
495;144,7630615;124,3035889;51,03214658;-1,267237223;-32,80194092;-20,45947266;12,34246826;-5,184517407;0,00888299;3,3038;0,732617736;0,785888672;0
